ra,dec,d
73.65907,70.78448,277.6468
69.55861,72.28781,280.0852
64.7548,73.6486,282.8312
59.17892,74.83817,285.8784
52.80804,75.8254,289.2199
45.70122,76.5797,292.8483
38.02901,77.076,296.7565
30.07304,77.30057,300.9369
22.18141,77.25624,305.3823
14.68475,76.96263,310.0853
7.82803,76.45219,315.0388
1.73845,75.76336,320.2357
356.44147,74.93474,325.6694
351.89319,74.00098,331.3333
348.01513,72.99115,337.2214
344.71799,71.92856,343.3277
341.91434,70.83173,349.6467
339.52643,69.71482,356.173
337.48712,68.5887,362.9016
335.73976,67.46214,369.8278
334.23713,66.34135,376.9469
332.94044,65.23149,384.2545
331.81699,64.13662,391.7466
330.84035,63.05967,399.4187
329.98787,62.00314,407.2673
329.24101,60.96901,415.2878
328.58375,59.95878,423.4766
328.00283,58.97386,431.8294
327.48691,58.01522,440.3421
327.02605,57.08387,449.0103
326.61161,56.18047,457.8295
326.23627,55.30584,466.7951
325.89334,54.46051,475.902
325.57706,53.64505,485.1451
325.28247,52.86011,494.5189
325.00466,52.1061,504.0174
324.7397,51.38343,513.6348
324.48359,50.69269,523.3646
324.23292,50.03422,533.2002
323.98447,49.40848,543.1347
323.7353,48.8158,553.1614
323.48268,48.25657,563.2729
323.22407,47.73108,573.4622
322.95702,47.23959,583.7221
322.67942,46.78225,594.0457
322.3892,46.35936,604.4263
322.08448,45.97085,614.8576
321.76349,45.61661,625.3337
321.42467,45.29661,635.8495
321.06661,45.01067,646.4006
320.68817,44.7582,656.9834
320.28828,44.53856,667.5953
319.86625,44.35121,678.2352
319.42144,44.19508,688.9027
318.95387,44.06906,699.5987
318.46363,43.97166,710.3255
317.95124,43.90124,721.0867
317.41776,43.85593,731.8862
316.86474,43.83346,742.7296
316.29392,43.83142,753.6227
315.70816,43.84696,764.5717
315.11078,43.87715,775.5827
314.50548,43.9187,786.6613
313.89677,43.96811,797.8123
313.2903,44.02156,809.0391
312.69175,44.07538,820.3434
312.10759,44.12545,831.7247
311.54514,44.16774,843.1801
311.01173,44.1982,854.7044
310.51502,44.21278,866.2903
310.06293,44.2078,877.9284
309.66283,44.17962,889.6081
309.32171,44.12492,901.3183
309.04574,44.04089,913.0484
308.8398,43.92506,924.7899
308.70726,43.77579,936.5366
308.64926,43.59226,948.2867
308.665,43.37468,960.043
308.75098,43.12409,971.8126
308.90056,42.84331,983.6076
309.10478,42.53634,995.4422
309.35125,42.20901,1007.3324
309.62533,41.86888,1019.2918
309.90949,41.52517,1031.3302
310.18514,41.18865,1043.4496
310.43185,40.87119,1055.6438
310.62944,40.58537,1067.8976
310.75853,40.34331,1080.1895
310.802,40.15624,1092.4954
310.74591,40.03272,1104.7955
310.58218,39.97778,1117.0797
310.30888,39.99157,1129.3529
309.93368,40.0684,1141.6355
309.47369,40.19626,1153.9595
308.95782,40.35658,1166.358
308.42589,40.52565,1178.8522
307.92634,40.67576,1191.4396
307.51266,40.77839,1204.0906
307.23578,40.80725,1216.7577
307.13449,40.74275,1229.3978
307.22596,40.5755,1241.9982
307.4965,40.31184,1254.5908
307.89666,39.97614,1267.2404
308.34404,39.61262,1280.0036
308.7338,39.28058,1292.8812
308.95762,39.04461,1305.8048
308.93043,38.95706,1318.6849
308.61836,39.03755,1331.4982
308.06676,39.25624,1344.3292
307.41202,39.53026,1357.2938
306.86339,39.74153,1370.3924
306.63675,39.77527,1383.4806
306.84627,39.57143,1396.4617
307.40421,39.17357,1409.4656
308.00673,38.74604,1422.6583
308.2585,38.51704,1435.9101
307.9143,38.63327,1449.0175
307.12174,39.00235,1462.1815
306.46502,39.28879,1475.5581
306.56227,39.15948,1488.8093
102.34306,-11.63728,1368.8061
102.27376,-11.69856,1363.529
102.20311,-11.75969,1358.2348
102.13106,-11.82057,1352.9237
102.05755,-11.88134,1347.5956
101.98259,-11.94178,1342.2506
101.90623,-12.00196,1336.8888
101.82846,-12.0619,1331.51
101.74918,-12.12163,1326.1144
101.6686,-12.18107,1320.7018
101.58655,-12.24017,1315.2724
101.50296,-12.29896,1309.826
101.41805,-12.35746,1304.3628
101.33177,-12.41557,1298.8826
101.244,-12.47347,1293.3854
101.1549,-12.53084,1287.8713
101.06434,-12.58786,1282.3401
100.97242,-12.64449,1276.792
100.87913,-12.70072,1271.2266
100.78442,-12.75647,1265.6441
100.68854,-12.81174,1260.0443
100.59115,-12.86656,1254.4272
100.49253,-12.92081,1248.7928
100.39268,-12.97447,1243.1408
100.29151,-13.02761,1237.4711
100.18911,-13.08016,1231.7837
100.08544,-13.13205,1226.0785
99.98063,-13.18331,1220.3552
99.87464,-13.23386,1214.6138
99.76761,-13.28374,1208.8541
99.65945,-13.33277,1203.0758
99.5502,-13.38104,1197.2789
99.43991,-13.42841,1191.463
99.32873,-13.47494,1185.628
99.2166,-13.52053,1179.7736
99.10353,-13.56519,1173.8996
98.9897,-13.60882,1168.0057
98.87503,-13.65147,1162.0916
98.75965,-13.69296,1156.1571
98.64358,-13.73329,1150.2017
98.52689,-13.77243,1144.2252
98.40974,-13.81041,1138.2272
98.29198,-13.84697,1132.2074
98.17391,-13.88221,1126.1654
98.05537,-13.91607,1120.1008
97.93662,-13.94835,1114.0132
97.81764,-13.97925,1107.902
97.6985,-14.00844,1101.7671
97.57924,-14.036,1095.6078
97.46014,-14.06181,1089.4236
97.34102,-14.08594,1083.2142
97.22217,-14.10806,1076.979
97.10359,-14.12839,1070.7176
96.98533,-14.14658,1064.4293
96.86749,-14.1628,1058.1137
96.7503,-14.17684,1051.7703
96.63372,-14.18863,1045.3984
96.51786,-14.1981,1038.9977
96.40277,-14.20515,1032.5675
96.28868,-14.20977,1026.1073
96.17563,-14.21184,1019.6165
96.0637,-14.21123,1013.0946
95.95306,-14.20786,1006.541
95.84373,-14.20172,999.9552
95.73584,-14.19266,993.3368
95.62945,-14.18053,986.685
95.52475,-14.16527,979.9996
95.42189,-14.14692,973.2798
95.32073,-14.12522,966.5254
95.22164,-14.1,959.7358
95.12459,-14.07139,952.9106
95.02977,-14.0391,946.0494
94.93718,-14.00313,939.1518
94.84696,-13.96331,932.2174
94.75917,-13.91951,925.2459
94.67399,-13.87164,918.2371
94.59151,-13.81968,911.1906
94.5118,-13.76326,904.1063
94.43493,-13.70258,896.9839
94.36106,-13.63723,889.8234
94.29009,-13.56726,882.6247
94.22234,-13.49242,875.3877
94.15772,-13.41274,868.1124
94.09652,-13.32789,860.799
94.03853,-13.23793,853.4474
93.98403,-13.14254,846.058
93.93308,-13.04157,838.6309
93.88557,-12.93507,831.1664
93.84176,-12.82268,823.6648
93.80166,-12.7044,816.1266
93.76531,-12.57988,808.5523
93.73269,-12.44911,800.9425
93.70393,-12.31191,793.2975
93.67898,-12.16797,785.6182
93.65796,-12.01733,777.9053
93.64095,-11.8595,770.1596
93.62785,-11.69451,762.3819
93.61877,-11.52218,754.5733
93.61365,-11.34219,746.7345
93.61256,-11.15427,738.8668
93.61545,-10.95831,730.9713
93.62242,-10.75413,723.0492
93.63336,-10.54132,715.1018
93.64834,-10.31981,707.1302
93.66733,-10.08917,699.1361
93.69034,-9.84923,691.1208
93.71722,-9.59971,683.086
93.74803,-9.34034,675.0331
93.78273,-9.07065,666.9639
93.82138,-8.79057,658.8799
93.86372,-8.49966,650.7833
93.90976,-8.19753,642.6757
93.95955,-7.8839,634.5591
94.01296,-7.55834,626.4355
94.06999,-7.22049,618.3069
94.13035,-6.87,610.1756
94.1942,-6.50642,602.0438
94.26137,-6.12922,593.9137
94.33164,-5.73803,585.7877
94.40514,-5.3323,577.6681
94.48151,-4.9116,569.5577
94.56079,-4.47542,561.4589
94.64286,-4.02312,553.3745
94.72743,-3.55421,545.3072
94.81456,-3.06798,537.2598
94.90397,-2.56396,529.2354
94.99545,-2.04131,521.2371
95.08894,-1.49959,513.2678
95.1842,-0.93787,505.3311
95.28109,-0.35552,497.4301
95.37927,0.24832,489.5686
95.47857,0.87437,481.7501
95.57888,1.5235,473.9784
95.67974,2.1966,466.2574
95.781,2.8946,458.5913
95.88235,3.61836,450.9842
95.98349,4.36893,443.4407
96.08393,5.14728,435.9653
96.18353,5.95443,428.5629
96.28171,6.79158,421.2384
96.37809,7.65961,413.9969
96.47224,8.55989,406.8442
96.56364,9.49339,399.7859
96.6517,10.46127,392.8278
96.736,11.46473,385.9761
96.8157,12.50508,379.2373
96.89011,13.58324,372.6182
96.95861,14.70058,366.1259
97.02031,15.85807,359.7675
97.07421,17.05696,353.5508
97.11929,18.29813,347.4834
97.15445,19.5826,341.5739
97.17856,20.91126,335.8305
97.18996,22.28486,330.2621
97.18746,23.7039,324.8777
97.16911,25.16889,319.6864
97.13307,26.68007,314.6977
97.07712,28.23745,309.9213
96.99893,29.84082,305.367
96.89576,31.48946,301.0444
96.76451,33.18264,296.9635
96.60155,34.91901,293.1339
96.40295,36.69699,289.5655
96.16396,38.51451,286.2675
95.87954,40.36896,283.249
95.54312,42.25733,280.5188
95.14781,44.17617,278.0849
94.68532,46.12142,275.955
94.14564,48.0884,274.136
93.51722,50.07201,272.6339
92.78637,52.0667,271.4538
91.93692,54.06606,270.6001
90.94897,56.06321,270.076
89.79905,58.05042,269.8836
88.4589,60.01953,270.0241
86.89384,61.96132,270.4976
85.06217,63.86523,271.3031
82.91347,65.71978,272.4385
80.38715,67.51165,273.9012
77.41166,69.22531,275.6871
73.90477,70.84245,277.7919
69.7774,72.34159,280.2101
64.9413,73.69751,282.9358
59.32824,74.88123,285.9629
52.91705,75.8614,289.2847
45.77004,76.60721,292.894
38.06257,77.09356,296.7837
30.0816,77.3072,300.9466
22.1781,77.25139,305.3755
14.68264,76.94634,310.0631
7.83734,76.42508,315.0025
1.76533,75.72634,320.1868
356.48843,74.88884,325.6091
351.96008,73.94727,331.2632
348.10029,72.93059,337.143
344.81908,71.862,343.2426
342.02899,70.75982,349.5563
339.65209,69.63829,356.079
337.6216,68.50812,362.8055
335.88111,67.37803,369.731
334.38353,66.25427,376.8508
333.09031,65.14197,384.1604
331.9692,64.04502,391.6558
330.99367,62.96648,399.3324
330.14135,61.90877,407.1864
329.3937,60.87394,415.2133
328.73492,59.86343,423.4092
328.15182,58.87863,431.7697
327.63312,57.92052,440.2907
327.16893,56.9901,448.9676
326.75067,56.08806,457.7956
326.37114,55.21512,466.77
326.02369,54.37182,475.8856
325.70245,53.55881,485.1371
325.40259,52.77666,494.5188
325.11931,52.02572,504.0249
324.84846,51.30654,513.649
324.58637,50.61949,523.3848
324.32941,49.96506,533.2254
324.07456,49.34355,543.1641
323.81887,48.7553,553.1939
323.55948,48.20077,563.3074
323.29406,47.6801,573.4976
323.02013,47.19355,583.7573
322.73548,46.74135,594.0798
322.43819,46.32363,604.4582
322.1264,45.94034,614.8864
321.79821,45.59141,625.3588
321.45232,45.27662,635.8701
321.08722,44.99583,646.4163
320.70176,44.74848,656.9939
320.29494,44.53383,667.6005
319.86625,44.35121,678.2352
319.41495,44.19962,688.8978
318.94103,44.07794,699.5894
318.4448,43.98454,710.3125
317.92684,43.91773,721.0708
317.38814,43.8757,731.8684
316.83033,43.85611,742.7109
316.25537,43.85644,753.6042
315.66603,43.8739,764.5543
315.06564,43.90557,775.5675
314.45811,43.94805,786.6491
313.84811,43.99779,797.8038
313.24107,44.05111,809.0347
312.64294,44.10423,820.3431
312.06019,44.15304,831.7283
311.49995,44.19366,843.1872
310.96978,44.22193,854.7142
310.47716,44.23393,866.3019
310.02989,44.22606,877.9405
309.63546,44.19461,889.6196
309.30071,44.13632,901.3281
309.03151,44.04858,913.0555
308.83257,43.92895,924.7936
308.70703,43.77591,936.5367
308.6559,43.58867,948.2833
308.67823,43.36751,960.0367
308.76996,43.11373,971.8044
308.92456,42.8301,983.5988
309.13251,42.52092,995.4342
309.38157,42.19196,1007.3264
309.65659,41.85109,1019.2889
309.94039,41.50736,1031.3307
310.21413,41.17175,1043.4534
310.45741,40.85614,1055.6498
310.65028,40.57298,1067.9045
310.7735,40.33435,1080.1956
310.81033,40.15124,1092.4992
310.74714,40.03198,1104.7961
310.57631,39.98129,1117.077
310.2965,39.99893,1129.3479
309.91566,40.07901,1141.6299
309.45181,40.20898,1153.9552
308.93411,40.37016,1166.3566
308.40275,40.53871,1178.8542
307.90656,40.68676,1191.444
307.49867,40.78609,1204.0952
307.22925,40.81082,1216.7602
307.13663,40.74159,1229.397
307.23621,40.56989,1241.9945
307.51304,40.30267,1254.5867
307.91633,39.96507,1267.2387
308.36312,39.60172,1280.0054
308.74818,39.27225,1292.885
308.96421,39.04077,1305.8072
308.92745,38.9588,1318.6838
308.6068,39.04425,1331.4947
308.04991,39.26584,1344.3274
307.39544,39.53953,1357.2957
306.85334,39.74706,1370.3955
306.63749,39.77486,1383.4803
306.85746,39.56526,1396.4588
307.42018,39.16459,1409.4651
308.01861,38.73923,1422.6611
308.25912,38.51668,1435.9104
307.90315,38.63966,1449.0149
307.10733,39.01042,1462.1825
306.45975,39.29168,1475.5597
306.57141,39.15444,1488.807
102.28643,-11.665,1368.9556
102.21721,-11.72622,1363.6798
102.14672,-11.78724,1358.3869
102.07474,-11.84807,1353.0771
102.00148,-11.90869,1347.7502
101.92669,-11.96901,1342.4064
101.85049,-12.02909,1337.0457
101.77297,-12.08888,1331.668
101.69395,-12.14846,1326.2733
101.61361,-12.20775,1320.8616
101.53182,-12.26669,1315.433
101.44867,-12.32525,1309.9874
101.36401,-12.3836,1304.5248
101.27808,-12.44151,1299.0452
101.19074,-12.49916,1293.5485
101.10199,-12.55634,1288.0347
101.01187,-12.61312,1282.5039
100.92038,-12.66951,1276.9559
100.82762,-12.72546,1271.3905
100.73345,-12.78093,1265.808
100.63801,-12.83595,1260.2079
100.54133,-12.8904,1254.5905
100.44324,-12.94436,1248.9555
100.34402,-12.9977,1243.3028
100.24347,-13.05051,1237.6324
100.14179,-13.1027,1231.944
100.03893,-13.15417,1226.2376
99.93484,-13.20506,1220.5131
99.82976,-13.25515,1214.7702
99.72354,-13.30462,1209.0088
99.61619,-13.35323,1203.2286
99.50794,-13.40101,1197.4296
99.39866,-13.44788,1191.6114
99.28847,-13.49392,1185.7739
99.17735,-13.53901,1179.9168
99.06537,-13.58313,1174.0398
98.95264,-13.62622,1168.1427
98.83925,-13.66824,1162.2252
98.72507,-13.70915,1156.287
98.61028,-13.74887,1150.3277
98.49488,-13.78738,1144.3471
98.3791,-13.8247,1138.3446
98.26273,-13.8606,1132.3201
98.14613,-13.89513,1126.2731
98.02917,-13.92825,1120.2033
97.91189,-13.95982,1114.11
97.79449,-13.98999,1107.9931
97.67701,-14.01839,1101.852
97.55951,-14.04513,1095.6863
97.44217,-14.0701,1089.4955
97.32491,-14.09337,1083.2791
97.20792,-14.11463,1077.0366
97.0912,-14.13409,1070.7676
96.97499,-14.15133,1064.4714
96.85919,-14.16661,1058.1477
96.74405,-14.17971,1051.7958
96.62962,-14.19051,1045.4152
96.516,-14.19896,1039.0055
96.40314,-14.20498,1032.566
96.29138,-14.20854,1026.0962
96.18067,-14.20954,1019.5956
96.07117,-14.20782,1013.0636
95.96296,-14.20334,1006.4996
95.85623,-14.19602,999.9032
95.75096,-14.18576,993.274
95.64719,-14.17246,986.6112
95.5452,-14.15596,979.9145
95.44504,-14.13639,973.1833
95.34677,-14.11337,966.4172
95.25049,-14.08688,959.6159
95.15643,-14.05692,952.7787
95.06449,-14.02332,945.9054
94.97498,-13.98595,938.9955
94.88783,-13.94474,932.0487
94.80321,-13.89949,925.0649
94.72128,-13.85015,918.0436
94.64206,-13.7967,910.9846
94.5656,-13.7388,903.8878
94.49207,-13.67658,896.7529
94.42153,-13.6097,889.5799
94.35408,-13.53811,882.3688
94.28976,-13.46169,875.1194
94.22874,-13.38035,867.8318
94.17104,-13.29387,860.5062
94.11673,-13.2022,853.1427
94.06582,-13.10513,845.7415
94.01854,-13.00244,838.3028
93.97487,-12.89412,830.827
93.93482,-12.77995,823.3143
93.89855,-12.65985,815.7653
93.86593,-12.53354,808.1805
93.83722,-12.40089,800.5605
93.81236,-12.26181,792.9058
93.7914,-12.11593,785.2171
93.77444,-11.96331,777.4953
93.7614,-11.80352,769.7411
93.75233,-11.63653,761.9554
93.74728,-11.46219,754.1392
93.74627,-11.28013,746.2935
93.74929,-11.09013,738.4194
93.75635,-10.89204,730.5181
93.7674,-10.68577,722.5908
93.78258,-10.47076,714.6387
93.80179,-10.24706,706.6632
93.8249,-10.01424,698.6658
93.85212,-9.77207,690.6479
93.88319,-9.52031,682.6111
93.91826,-9.25864,674.5571
93.95721,-8.98665,666.4874
94.0001,-8.70426,658.4038
94.04666,-8.41101,650.3082
94.097,-8.10649,642.2024
94.15107,-7.79046,634.0884
94.20867,-7.46253,625.9683
94.26988,-7.12229,617.8439
94.33457,-6.76932,609.7177
94.40266,-6.40328,601.5917
94.47398,-6.02366,593.4683
94.54856,-5.62995,585.3498
94.62609,-5.22182,577.2385
94.70667,-4.79862,569.1373
94.79017,-4.35993,561.0484
94.87635,-3.90515,552.9748
94.96504,-3.43377,544.919
95.0562,-2.94509,536.884
95.14965,-2.43861,528.8727
95.24518,-1.91351,520.8882
95.34274,-1.36932,512.9336
95.44199,-0.80519,505.0122
95.54271,-0.22052,497.1273
95.64484,0.3857,489.2826
95.74804,1.01407,481.4815
95.85211,1.66543,473.7278
95.95678,2.34074,466.0255
96.06172,3.04086,458.3786
96.16672,3.76668,450.7913
96.2714,4.5192,443.268
96.37546,5.29948,435.8134
96.47851,6.1084,428.4321
96.58006,6.9472,421.129
96.67983,7.8168,413.9094
96.77724,8.71848,406.7787
96.87185,9.65326,399.7426
96.9631,10.62227,392.8069
97.0504,11.62665,385.9776
97.13301,12.66772,379.2612
97.21037,13.74645,372.6644
97.28159,14.86407,366.1941
97.34598,16.02165,359.8576
97.40238,17.22034,353.6624
97.44997,18.46109,347.6161
97.48749,19.74485,341.727
97.51382,21.0725,336.0036
97.52733,22.4448,330.4542
97.52674,23.8622,325.088
97.51024,25.32526,319.914
97.47588,26.83417,314.9414
97.42146,28.38896,310.18
97.34456,29.9894,305.6392
97.24255,31.63481,301.3289
97.11222,33.32443,297.2586
96.95005,35.05698,293.4381
96.75186,36.83082,289.8769
96.51322,38.64404,286.5844
96.2286,40.49388,283.5695
95.89198,42.37758,280.841
95.49603,44.29159,278.4067
95.03226,46.23185,276.2745
94.49108,48.19388,274.4512
93.86056,50.17254,272.9428
93.12715,52.16237,271.7546
92.2742,54.15693,270.8908
91.2819,56.14943,270.3548
90.12684,58.13223,270.149
88.78012,60.09709,270.2745
87.20684,62.0348,270.7317
85.36541,63.93489,271.5197
83.20447,65.78574,272.6367
80.66297,67.57395,274.0801
77.6688,69.2839,275.8462
74.13944,70.89719,277.9307
69.98456,72.39201,280.3285
65.11603,73.74293,283.0338
59.46621,74.92073,286.0408
53.01533,75.89367,289.3429
45.82934,76.63081,292.9332
38.08846,77.10708,296.8046
30.08483,77.30971,300.9502
22.1719,77.24229,305.3628
14.68001,76.92595,310.0354
7.84801,76.39388,314.961
1.79485,75.68549,320.1329
356.53875,74.83935,325.5443
352.03074,73.89012,331.1891
348.18936,72.86675,337.061
344.92393,71.7924,343.1543
342.14714,70.68508,349.4633
339.78107,69.55906,355.9828
337.75892,68.42513,362.7076
336.02496,67.2917,369.6329
334.53224,66.16507,376.7538
333.24228,65.05042,384.066
332.1232,63.95155,391.565
331.14836,62.87167,399.2464
330.29594,61.81295,407.1062
329.54724,60.7776,415.1397
328.88682,59.76688,423.3431
328.30131,58.78237,431.7116
327.77962,57.82495,440.241
327.31202,56.89556,448.9266
326.88986,55.99495,457.7635
326.50596,55.12387,466.7468
326.15369,54.28283,475.871
325.82744,53.47236,485.1309
325.52224,52.6931,494.5206
325.23333,51.94539,504.034
324.95665,51.22971,513.6648
324.68842,50.54651,523.4064
324.42521,49.89612,533.2519
324.1639,49.27892,543.1945
323.90152,48.69526,553.2271
323.6354,48.14544,563.3424
323.36301,47.62975,573.5334
323.08214,47.14822,583.7927
322.79045,46.70116,594.1138
322.48603,46.28868,604.4898
322.16709,45.91067,614.9148
321.8318,45.56699,625.3833
321.47876,45.25747,635.89
321.10664,44.98184,646.4311
320.71425,44.73954,657.0035
320.3006,44.52981,667.6048
319.86506,44.35205,678.2343
319.40725,44.20499,688.8921
318.92719,44.08751,699.5794
318.42505,43.99804,710.2989
317.90141,43.9349,721.0544
317.35758,43.89607,731.8502
316.79507,43.87929,742.692
316.21607,43.88191,753.5856
315.62313,43.90128,764.5372
315.02003,43.93423,775.5527
314.41038,43.97758,786.6374
313.79919,44.02758,797.7958
313.19169,44.0807,809.0307
312.59408,44.13305,820.3433
312.01274,44.1806,831.7324
311.45493,44.21944,843.1947
310.92803,44.24552,854.7243
310.43961,44.25489,866.3136
309.9975,44.24394,877.9527
309.60884,44.20916,889.6311
309.28038,44.14737,901.3377
309.01794,44.05592,913.0624
308.82601,43.93249,924.797
308.70759,43.77561,936.5364
308.66332,43.58467,948.2796
308.69201,43.36003,960.0302
308.78949,43.10307,971.7961
308.94887,42.81671,983.5899
309.16055,42.50531,995.4262
309.41198,42.17484,1007.3207
309.68804,41.83317,1019.2862
309.97128,41.48955,1031.3315
310.2429,41.15496,1043.4573
310.48264,40.84126,1055.656
310.67081,40.56078,1067.9114
310.78815,40.32559,1080.2016
310.81815,40.14654,1092.5028
310.74796,40.03149,1104.7965
310.57004,39.98504,1117.0742
310.28361,40.00659,1129.3428
309.89742,40.08974,1141.6243
309.42971,40.22181,1153.9511
308.91029,40.3838,1166.3555
308.37982,40.55164,1178.8564
307.88699,40.69764,1191.4485
307.48488,40.79367,1204.0998
307.22314,40.81416,1216.7627
307.13899,40.7403,1229.396
307.24667,40.56415,1241.9908
307.5297,40.29344,1254.5827
307.9361,39.95395,1267.2371
308.38209,39.59088,1280.0073
308.76235,39.26404,1292.8888
308.97038,39.03716,1305.8096
308.92416,38.96072,1318.6825
308.59493,39.05112,1331.4913
308.03285,39.27556,1344.3256
307.37895,39.54874,1357.2978
306.84351,39.75247,1370.3984
306.63844,39.77434,1383.48
306.86885,39.55897,1396.4558
307.43615,39.15561,1409.4647
308.03028,38.73253,1422.6639
308.25943,38.5165,1435.9105
307.8919,38.64611,1449.0123
307.09291,39.01848,1462.1836
306.45469,39.29446,1475.5613
306.58077,39.14928,1488.8046
102.23135,-11.69195,1369.1024
102.16238,-11.75302,1363.8278
102.09197,-11.81399,1358.5361
102.02024,-11.87466,1353.2275
101.94705,-11.93522,1347.9016
101.87251,-11.9954,1342.5589
101.79656,-12.05533,1337.1991
